,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget ,revenue,Country,Genre
1069,FALSE,,,526611,en,Sonambients: The Sound Sculpture of Harry Bertoia,"Shot in 1971, the film follows Harry Bertoia in performance and interview throughout his Sonambient barn deep in the Pennsylvania woods. It offers a rare opportunity to follow the artist in practice, listening carefully as he moves contemplatively through his sculptures and gongs.",0.6,/2xzrGiEXQrHUHyuYNzMpa6GOPzz.jpg,43088,Sonambients: The Sound Sculpture of Harry Bertoia,FALSE,0,0,99014.7115,38701.64092,English,
1070,FALSE,,18,526650,da,Blot et minde,,1.412,/wtC6D9DSDLwp4C15na2PsLKcyKF.jpg,42752,Blot et minde,FALSE,0,0,38944.62407,11392.01734,Danish,Drama
1071,FALSE,/wtl6xVoAysjSwWDS6YR1yh45JXq.jpg,10749,433677,en,Love on Ice,"Emily James, now 27 years old and considered a relic in the world of figure skating, gets an improbably shot to reclaim skating glory when a young coach sees greatness in her. Together, they find their love of skating goes beyond the ice.",5.697,/lgJmMMxftJVkt94IJXuqbHkNj5r.jpg,42742,Love on Ice,FALSE,6.6,48,13434.43743,29684.2507,English,Romance
1072,FALSE,/36LQuGmf4Lnt0P4Ahw7JWXEaV9s.jpg,10770,433681,de,Eva Ã¼ber Bord,,1.2,/siKMjfAelhr7k9nA3FRs3zi9kmM.jpg,42741,Eva Ã¼ber Bord,FALSE,6.2,3,42118.49248,47695.22914,German,TV Movie
1073,FALSE,,18,433683,kk,ÒšÐ°Ð·Ð°Ò› Ñ…Ð°Ð½Ð´Ñ‹Ò“Ñ‹. ÐÐ»Ð¼Ð°Ñ Ò›Ñ‹Ð»Ñ‹Ñˆ,"The action takes place in the XV century, and the plot demonstrates the key events in formation of Kazakh statehood under the leadership of Khans Zhanibek and Kerey.",1.4,/lZYfkr0RXNriKRp3ViwoR8R7fwe.jpg,42740,History of the First Kazakh Khans. The Diamond Sword,FALSE,0,0,46027.45409,65474.83447,Kazakh,Drama
1074,FALSE,/3MmSTpxijdczhgqncXgXMlyHD7x.jpg,28,433726,ja,ä»®é¢ãƒ©ã‚¤ãƒ€ãƒ¼Ã—ã‚¹ãƒ¼ãƒ‘ãƒ¼æˆ¦éšŠ è¶…ã‚¹ãƒ¼ãƒ‘ãƒ¼ãƒ’ãƒ¼ãƒ­ãƒ¼å¤§æˆ¦,"The Game World launches an attack on the real world. In front of Kamen Rider Ex-Aid and the Uchu Sentai Kyuranger appears the ""Arena of Death"" where the destruction of the Earth will be decided. Trapped in this inescapable dimension, generations of Super Sentai and Kamen Riders must engage in a battle royale, an unprecedented battlefield of many puzzles connecting the real and game worlds. And then, ""Those Heroes"" revive... Everything is scaled up, all rules are broken! And when it seems like the real world will fall into a disaster, imagination brings forth unimaginable new heroes!",14.102,/292ShxSyJHPcKT2zmwPd99fB0sm.jpg,42819,Kamen Rider Ã— Super Sentai: Ultra Super Hero Wars,FALSE,3.9,8,53095.55208,57654.18196,Japanese,Action
1075,FALSE,,99,433734,en,KLF 01 01 2017 WTF FOUND VHS,An avant-garde collage film which impressionistically and non-chronologically detailing the career of a London electronic duo.,0.6,,42736,KLF 01 01 2017 WTF FOUND VHS,FALSE,0,0,37517.68895,69143.81654,English,Documentary
1076,FALSE,/oneEPYyYWQTQy78cxLBxTA7IWMF.jpg,18,433755,de,Ferien vom Leben,"Lilo is a resolute woman, creative in her mind and images, until a devastating diagnosis tears her from everyday life and forces her to face unpleasant truths. Without further ado, she makes her escape with the help of the illegal truck driver Sami and unintentionally sets the whole family in motion.",1.789,/pDJl4VYStnJFm3mNm2nn3EywlRh.jpg,42917,Vacation from Life,FALSE,8,2,62890.88471,79491.51795,German,Drama
1077,FALSE,,10770,433758,de,Schnitzel geht immer,"With a t-shirt sale the two friends GÃ¼nther and Wolfgang finally want to turn their backs on unemployment benefits. But this plan is not as easy to implement as expected and in the end, almost everything is different than it initially looks. But one thing is certain: there is always time of a Schnitzel.",1.868,/pWTsmypPReTP3QoMgUZcLJh5m9o.jpg,42756,Schnitzel geht immer,FALSE,5.2,5,54458.44301,38988.74203,German,TV Movie
1078,FALSE,/d0EQLyxMYeFM7vgy1nz6x1QNXj1.jpg,80,433759,de,Der gute Bulle,,1.276,/igYrKhLtBfCqCZTw2kPHCSfWSaB.jpg,42948,Der gute Bulle,FALSE,7.3,5,15563.43248,64584.90381,German,Crime
1079,FALSE,/AlaUBBEzgsMxjjXOtaFzvPmqP4X.jpg,18,433760,de,Zwischen Himmel und HÃ¶lle,How a revolutionary priest named Martin Luther changed the face of Christendom and the path of European civilization forever.,0.767,/yBYAP258TAf1vpQiEoDi5Fn8ARi.jpg,43038,Reformation,FALSE,7.3,3,43772.6464,72895.61245,German,Drama
1080,FALSE,/dEIsdH9vVj6aIvP9uLMZmA3NJxH.jpg,10751,433763,de,Amelie rennt,"A girl struggling with asthma is taken to a clinic in South Tyrol to be cured. After some time she decides to get out of this hell (that's how she feels about it) and soon she'll meet a new friend. Together they try to reach the peak of a mountain where, according to an old custom, she can be healed.",4.942,/6x9V3gr6k1FMi21uPDlVfiVtdvS.jpg,42999,Mountain Miracle,FALSE,6.3,42,25228.69272,45082.46321,German,Family
1081,FALSE,/eqUtEWpAPLw3IlzymyR12qrbZzP.jpg,35,433766,de,Anne und der KÃ¶nig von Dresden,,0.998,/rcj2McH3UjCoovEMkfde57d6zDB.jpg,42799,Anne und der KÃ¶nig von Dresden,FALSE,4.8,3,53578.07501,43810.46598,German,Comedy
1082,FALSE,/oaZAAuqhl25lFVQoMnNYgL800no.jpg,10770,433768,de,Angst,Randolph Tiefenthaler and his wife Rebecca have bought a beautiful 1920s house and move in with their children. The only condition for the sale was that the former owner's brother would be allowed to continue living in the basement.,1.076,/imFndKmBZrCtoPMZdHu9lcFS4q9.jpg,43070,Angst,FALSE,7.5,4,51269.56569,48942.46354,German,TV Movie
1083,FALSE,/ePMw6T5OY80zDxIgPLr7FIxMUsW.jpg,53,433772,de,Der Kommissar und das Kind,"Two-year-old Paulina is suddenly no longer in her crib, and everything points to an abduction. But the hijacker does not answer.",1.309,/5str0pPN0dfzNpfDvXVVwXxEEUo.jpg,43059,Der Kommissar und das Kind,FALSE,7,3,90703.55789,9410.91428,German,Thriller
1084,FALSE,,99,433774,en,Illegal Job Centre,"From the landlords who house migrant workers like sardines, to the white van men who exploit them, who's benefiting from the underground jobs market and what are the tragic costs?",0.6,,42739,Illegal Job Centre,FALSE,0,0,56617.62652,58276.2742,English,Documentary
1085,FALSE,/5jS3kZl77uSbmYUOFIAQcepbOva.jpg,12,433786,en,The Comet Kids,"In order to protect his father's discovery, Lucas and his five friends go on the adventure of a lifetime to find the piece of a passing Comet that crash lands near their hometown in the 1950's.",1.4,/5sWqB9EAIA5aP0PL93kN5otm0Eh.jpg,42826,The Comet Kids,FALSE,8,2,1109.492383,78652.30019,English,Adventure
1086,FALSE,/3LOzP9omqD1fY1FtoLb8oyR8OGp.jpg,,526984,kn,Happy New Year,It is an anthology film based on of five different life stories. A slice of lives of a few people all culminating on new year's eve.,0.848,/bpr5J6cbRFgV8fRLaxujkf6Ajaa.jpg,42860,Happy New Year,FALSE,0,0,14104.92291,40188.91005,Kannada,
1087,FALSE,/2b7HJckI29n6sk0oeKdtAT5a1tA.jpg,18,526986,it,Milano in the Cage,"Alberto, a former boxer, lives in Milan. Divorced, with a child who can only see in the presence of caseworkers, he occasionally works as a bouncer or bodyguard. Joining the Italian mob can lead to an existence in lawlessness. Only MMA can save him.",0.6,/7OeAMNQoyGgP6Cd9hjucatsqCdU.jpg,42880,Milano in the Cage,FALSE,5,1,60995.48432,51058.6363,Italian,Drama
1088,FALSE,,,526996,fa,Ø´Ù‡ÛŒØ¯ Ø¨ÛŒ ØªØ±Ø¯ÛŒØ¯,Salim Shaheen film from Afghanistan,1.348,,42946,Fearless Martyr,FALSE,0,0,8836.075481,38213.42856,Persian,
1089,FALSE,,,527002,fa,Ø³Ø±Ø²Ù…ÙŠÙ† Ø¯Ù„Ø§ÙˆØ±Ø§Ù†,Patriotic Salim Shaheen film from Afghanistan,0.6,,42749,Gallant Homeland,FALSE,0,0,82027.41135,94879.57783,Persian,
1090,FALSE,/hl7sAijxiEhIx096PMSoguB4q4l.jpg,99,527021,pt,"Samurais, FamÃ­lias e uma Harpa da BirmÃ¢nia - Os Cinemas da Liberdade",,0.6,/3jmKM7vnlPufGOzm4EJNvV2EL2m.jpg,43073,"Samurais, FamÃ­lias e uma Harpa da BirmÃ¢nia - Os Cinemas da Liberdade",FALSE,0,0,8085.660903,81772.42882,Portuguese,Documentary
1091,FALSE,/2XVB95qbCXd8hncjg3wspZvtAUU.jpg,18,527061,en,Promises are forever,"A love struck young man makes a promise to his childhood sweetheart to save his love for her when she is sent abroad by her parents to study, however when she returns his situation is a lot more complicated than it initially seems.",0.6,/u6taxUZzff5WFe02CNyjVDe4pEJ.jpg,42956,Promises are forever,FALSE,0,0,22618.59531,42879.23104,English,Drama
1092,FALSE,/ei7klpFH1juzATJ0aNMIyxFUYpY.jpg,18,527081,en,Stuck on You,"A happily married family woman finds herself in the midst of a very dangerous situation, where she stands to lose everything when she reconnects with an old boyfriend from university, who still has feelings for her.",0.6,/xkS7UhpaxWiL8tlIN92J8w2sB3m.jpg,42875,Stuck on You,FALSE,0,0,46637.5665,93140.29176,English,Drama
1093,FALSE,/zhdi8ZuNEKtpU7E8q7vlXbSgv2O.jpg,18,527083,en,The Call,"An unemployed graduate reinvents himself despite not having the calling, as a pastor in order to rake in the wealth that he hankers after, unbeknownst to his colleagues and congregation who naively take his advice and prophesies very seriously.",0.6,/vpO2huj4APlW7YKUzShBFjwkA5h.jpg,42768,The Call,FALSE,7,1,38328.51235,19402.49548,English,Drama
1094,FALSE,/AnMxEXNGFY8xovB3CnhYgV6S7EM.jpg,18,527091,en,Lotanna,A young man discovers that he must offset a debt owed by his late father. He goes through a myriad of trials and tribulations that stand to make or break him.,0.6,/xDgCy6L5epulvlEzOhD850LohD2.jpg,42958,Lotanna,FALSE,0,0,84436.49435,27273.05241,English,Drama
1095,FALSE,/f2Q1tQYyd0BXVaVZtspVXqnaN92.jpg,18,527096,en,Based on Principle,A popular on air personality who is constantly mobbed by admiring female fans yearns to find a women that he can settle down with however it is hard for women to see beyond the celebrity faÃ§ade to his more vulnerable side.,0.6,/t0RvouBdJjUjYjIwlYY6D7be0un.jpg,42844,Based on Principle,FALSE,0,0,63544.27206,52523.29685,English,Drama
1096,FALSE,/bJK89BCmz09mSNrDgpjWBrOpLwL.jpg,18,527098,en,Fermented Sin,"A young man gets his girlfriend pregnant and decides to marry her, they hit a stumbling block when the mother of the bride and father of the groom decide they are not interested in a marriage.",0.6,/x7i89ziixwVIAtVhHZ9q6uPneiC.jpg,42874,Fermented Sin,FALSE,0,0,59818.02601,16020.48264,English,Drama
1097,FALSE,/nx0SKrYEQLvrvFQI9OZ0nJeiVUM.jpg,80,435601,ko,ë¸Œì´ì•„ì´í”¼,"A son to a high-ranked official in North Korea commits a series of murders going across the countries around the world. The movie depicts the following events as South Korea, North Korea and Interpol start chasing down after him.",15.679,/tUgzvnPOVMXjrqIq9LtXYXosf3S.jpg,42970,V.I.P.,FALSE,7.9,168,77964.31161,53128.61151,Korean,Crime
1098,FALSE,/eoZEmBq7R29c2Ma6OcHInyIZR6w.jpg,18,435603,ko,ì‹±ê¸€ë¼ì´ë”,"Promising fund manager Jae-hoon is at the brink of losing everything when his company goes bankrupt. Overwhelmed by despair, he takes an impulsive trip to Australia where his wife and son live. As his trip nears its unexpected end, Jae-hoon gets a chance to look back on his life.",4.173,/8IOObR7vo4K1moBRv8AOMsg5J6U.jpg,42788,A Single Rider,FALSE,7.1,27,70970.19044,1049.864711,Korean,Drama
1099,FALSE,,18,435614,en,Playground,"Ezra finds himself dealing with the loss of his younger brother in a rather unconventional way. On route to the funeral service he (and his bike) are taken hostage by a gang of forest dwelling children. In return for his release Ezra must help them fix their rocket ship. However, in the process of doing so, he finds an escape from the grief.",0.6,/1P5E6BbbgkvSkUe8CeNpmW5hV2v.jpg,42752,Playground,FALSE,0,0,18011.75847,24983.85493,English,Drama
1100,FALSE,,99,494380,en,Back to the Taj Mahal hotel,"Dozens of people lost their lives in the 2008 terrorist attack on the Taj Mahal Palace Hotel in Mumbai, India. Years later, five witnesses return to the scene. Until the day of the attack, their lives had been entirely different, and each of them was at the hotel for an entirely different reason. Now they share this traumatic experience.",1.379,/6ikTmO7JzMa7rkypUJJiiMNRvon.jpg,43058,Back to the Taj Mahal hotel,FALSE,8,1,2161.258043,11898.91197,English,Documentary
1101,FALSE,,18,494383,en,Out for Delivery,"Two delivery truck drivers realize that the contents of their trucks are more valuable at Christmas than any other time of year. They hatch a plan to steal Christmas in their small town until an uninvited guest threatens the whole operation. ""Out For Delivery"" is a Christmas caper about the things we value most during the holidays.",0.6,/9sSajcwvbfc1HohPw2ecuz53AAW.jpg,43070,Out for Delivery,FALSE,8,1,11622.066,27436.60358,English,Drama
1102,FALSE,,18,494385,en,The Shepherd,"The story of the first Christmas, told from the perspective of a shepherd.",0.6,/q4yiNROo7yyGSe13pEWez5d7jci.jpg,43093,The Shepherd,FALSE,8,2,25426.4461,52174.70173,English,Drama
1103,FALSE,/oZ56pCVgSMir7kdAW3vHINskISZ.jpg,10749,494388,hi,My Friend's Dulhania,"Aryan and Mahira are very much in love despite the fact that they are miles apart from each other. He is settled in Mumbai, while she is pursuing higher studies in Delhi. Time passes by, the romance blossoms, and convinced that Mahira is his soulmate, Aryan travels to Delhi in a bid to propose to her. But his world is shattered on learning that his beloved has abandoned him without a word and vanished without a trace.  Two years later, while in Jammu and Kashmir for his friend Sajad's wedding, Aryan chances across Mahira yet again. Things are further complicated when he realises that Sajad's fiancee is none other than Mahira. The events that unfold afterwards form the crux of the romantic drama My Friend's Dulhania.",0.6,/pUK5k4W3yUEn0flR1zgw5KdwXRW.jpg,43084,My Friend's Dulhania,FALSE,7,1,5111.638531,38854.94046,Hindi,Romance
1104,FALSE,/2xYrwcsGs5TJDYt1qp0Y7mXn1Ql.jpg,99,496652,fr,La Loi de la banane,"The abusive harvest of a simple fruit built an empire: the United Fruit Company. A fruit that conquered the markets of the world, but devastated Central America. The amazing story of the banana: pioneers of globalized capitalism, dictators of banana republics, revolutionaries, the inventor of modern advertising, tons of bananas, bloody shades of yellow. The story of a ruthless enterprise, without borders or rules to respect, except the cruel law of supply and demandâ€¦",0.884,/2QDVyzEhPBq1eTMc7DKc0rpd6nu.jpg,43060,When Banana Ruled,FALSE,8,1,29697.70919,67818.42614,French,Documentary
1105,FALSE,,18,496678,fr,Off Ice,"While his father lies sick in a hospital room, Albert and his family try to get on with their lives. Their world seems suddenly divided in two: what happens inside the hospital, and the universe outside.",0.629,/iwAWWIoDrAVE0tlZFCuz2TiA7Yd.jpg,43050,Off Ice,FALSE,5,1,30601.71258,17008.77046,French,Drama
1106,FALSE,/4ZyOt6Qf009Q59qv3DihBMD0bAk.jpg,16,496680,fr,En Sourdine,,0.6,/qXGut78uLtaJ63VsERBspFX8p1j.jpg,42736,En Sourdine,FALSE,0,0,7594.80025,80743.88263,French,Animation
1107,FALSE,/1jhCnDSNoV7JmC2cf5qQG2lorn8.jpg,12,496681,bn,à¦†à¦®à¦¾à¦œà¦¨ à¦…à¦­à¦¿à¦¯à¦¾à¦¨,"Anna, an Italian woman, approaches Shankar, an explorer, to accompany her in search of the golden city of El Dorado. He accepts the offer and sets out on an adventure through the Amazon.",1.698,/6nOozjdFiyl4V7i9xasULL9FIc4.jpg,43091,Amazon Obhijaan,FALSE,5.4,7,14173.86322,72709.27134,Bengali,Adventure
1108,FALSE,,99,496726,en,Seoul Music: The Rise of Korean R&B,"Short documentary chronicling Gallant's exploration of South Korea's emerging R&B scene with South Korean soul R&B singer Lee Hi. On the road to headline Jisan Valley Rock Festival, Gallant sits with rapper Tablo, DJ Soulscape and Korean artist Jinbo the SuperFreak to discuss South Koreaâ€™s musical history and influences. 'Seoul Music' culminates in Gallant's performance of ""Skipping Stones"" with rising star Lee Hi during his headlining slot at Jisan Valley Rock Festival in South Korea, the last show of his Grammy-nominated Ology tour.",0.6,/hd6lmOlh8HEkc7ahXN9V3M5qq1j.jpg,43045,Seoul Music: The Rise of Korean R&B,FALSE,0,0,70095.00541,15705.99094,English,Documentary
1109,FALSE,,10402,496740,en,Rocksteppy,"Phil and Colin Beverly are two inept small-town brothers with big dreams, and a song-and-dance rock group to take them there. When they learn of a 'performance competition' in Austin, Texas called South by Southwest, they set out on a cross-country journey, followed by a camera crew of student filmmakers who document their quest to the top! The top of what, they have no idea.",1.404,/qYBSagoMAMj9HZa8zNS9UOsiTBR.jpg,42736,Rocksteppy,FALSE,8.3,3,395.5913062,39931.71368,English,Music
